Owner,League,Year,Week,Player_ID,Player,Position,NFL,Fantasy,Points,Opponent,Age,Source_Week
drjkay,Borehamwood (2025),2025,16,7567,Kenneth Gainwell,RB,PIT,FLEX,21.30,joshjr11,26,16
drjkay,Borehamwood (2025),2025,16,8137,George Pickens,WR,DAL,WR,22.50,joshjr11,24,16
drjkay,Borehamwood (2025),2025,16,8228,Jaylen Warren,RB,PIT,BN,28.10,joshjr11,26,16
drjkay,Borehamwood (2025),2025,16,9480,Brenton Strange,TE,JAX,BN,12.40,joshjr11,24,16
drjkay,Borehamwood (2025),2025,16,9488,Jaxon Smith-Njigba,WR,SEA,WR,19.60,joshjr11,23,16
drjkay,Borehamwood (2025),2025,16,SEA,Seattle Seahawks,DEF,SEA,DEF,2.00,joshjr11,0,16
AlastairL,Borehamwood (2025),2025,16,11533,Brandon Aubrey,K,DAL,K,5.30,saulgoat,30,16
AlastairL,Borehamwood (2025),2025,16,11564,Drake Maye,QB,NE,QB,27.70,saulgoat,22,16
AlastairL,Borehamwood (2025),2025,16,11604,Brock Bowers,TE,LV,BN,11.80,saulgoat,22,16
AlastairL,Borehamwood (2025),2025,16,2449,Stefon Diggs,WR,NE,BN,18.30,saulgoat,31,16
AlastairL,Borehamwood (2025),2025,16,4034,Christian McCaffrey,RB,SF,RB,29.60,saulgoat,28,16
AlastairL,Borehamwood (2025),2025,16,421,Matthew Stafford,QB,LAR,BN,36.88,saulgoat,37,16
AlastairL,Borehamwood (2025),2025,16,5927,Terry McLaurin,WR,WAS,WR,6.80,saulgoat,29,16
AlastairL,Borehamwood (2025),2025,16,5967,Tony Pollard,RB,TEN,BN,10.20,saulgoat,28,16
AlastairL,Borehamwood (2025),2025,16,6790,D'Andre Swift,RB,CHI,FLEX,8.00,saulgoat,26,16
AlastairL,Borehamwood (2025),2025,16,7547,Amon-Ra St. Brown,WR,DET,WR,7.40,saulgoat,25,16
AlastairL,Borehamwood (2025),2025,16,7553,Kyle Pitts,TE,ATL,TE,15.20,saulgoat,24,16
AlastairL,Borehamwood (2025),2025,16,8148,Jameson Williams,WR,DET,WR,9.50,saulgoat,24,16
AlastairL,Borehamwood (2025),2025,16,8150,Kyren Williams,RB,LAR,RB,10.00,saulgoat,24,16
AlastairL,Borehamwood (2025),2025,16,8151,Kenneth Walker,RB,SEA,BN,23.90,saulgoat,24,16
AlastairL,Borehamwood (2025),2025,16,8154,Brian Robinson,RB,WAS,BN,2.00,saulgoat,26,16
AlastairL,Borehamwood (2025),2025,16,HOU,Houston Texans,DEF,HOU,DEF,11.00,saulgoat,0,16
AlastairL,Borehamwood (2025),2025,16,PIT,Pittsburgh Steelers,DEF,PIT,BN,5.00,saulgoat,0,16
GSac,Borehamwood (2025),2025,16,11579,Audric Estime,RB,DEN,BN,5.10,No Matchup,21,16
GSac,Borehamwood (2025),2025,16,11620,Rome Odunze,WR,CHI,BN,0.00,No Matchup,22,16
GSac,Borehamwood (2025),2025,16,11786,Cam Little,K,JAX,K,11.70,No Matchup,21,16
GSac,Borehamwood (2025),2025,16,12476,Devin Neal,RB,NO,BN,0.00,No Matchup,21,16
GSac,Borehamwood (2025),2025,16,12527,Ashton Jeanty,RB,LV,FLEX,31.30,No Matchup,21,16
GSac,Borehamwood (2025),2025,16,12530,Travis Hunter,DB,JAX,BN,0.00,No Matchup,22,16
GSac,Borehamwood (2025),2025,16,2133,Davante Adams,WR,LAR,WR,0.00,No Matchup,32,16
GSac,Borehamwood (2025),2025,16,6904,Jalen Hurts,QB,PHI,QB,23.40,No Matchup,26,16
GSac,Borehamwood (2025),2025,16,7049,Jauan Jennings,WR,SF,BN,15.60,No Matchup,27,16
GSac,Borehamwood (2025),2025,16,7525,DeVonta Smith,WR,PHI,WR,13.20,No Matchup,26,16
GSac,Borehamwood (2025),2025,16,8110,Jake Ferguson,TE,DAL,TE,3.40,No Matchup,26,16
GSac,Borehamwood (2025),2025,16,8134,Khalil Shakir,WR,BUF,BN,5.40,No Matchup,25,16
GSac,Borehamwood (2025),2025,16,8138,James Cook,RB,BUF,RB,25.90,No Matchup,25,16
GSac,Borehamwood (2025),2025,16,8167,Christian Watson,WR,GB,WR,2.70,No Matchup,26,16
GSac,Borehamwood (2025),2025,16,9221,Jahmyr Gibbs,RB,DET,RB,17.80,No Matchup,23,16
GSac,Borehamwood (2025),2025,16,9504,Kayshon Boutte,WR,NE,BN,2.10,No Matchup,23,16
GSac,Borehamwood (2025),2025,16,9508,Tyjae Spears,RB,TEN,BN,19.00,No Matchup,23,16
GSac,Borehamwood (2025),2025,16,JAX,Jacksonville Jaguars,DEF,JAX,BN,7.00,No Matchup,0,16
sanfbe,Borehamwood (2025),2025,16,10222,Jayden Reed,WR,GB,BN,5.60,dpol,25,16
sanfbe,Borehamwood (2025),2025,16,10232,Michael Wilson,WR,ARI,WR,12.20,dpol,25,16
sanfbe,Borehamwood (2025),2025,16,10859,Sam LaPorta,TE,DET,BN,0.00,dpol,24,16
sanfbe,Borehamwood (2025),2025,16,11627,Troy Franklin,WR,DEN,BN,8.60,dpol,22,16
sanfbe,Borehamwood (2025),2025,16,12534,Kyle Monangai,RB,CHI,BN,10.80,dpol,22,16
sanfbe,Borehamwood (2025),2025,16,4984,Josh Allen,QB,BUF,QB,6.90,dpol,29,16
sanfbe,Borehamwood (2025),2025,16,5022,Dallas Goedert,TE,PHI,TE,10.70,dpol,30,16
sanfbe,Borehamwood (2025),2025,16,5189,Eddy Pineiro,K,,K,12.80,dpol,29,16
sanfbe,Borehamwood (2025),2025,16,5846,DK Metcalf,WR,PIT,WR,6.20,dpol,27,16
sanfbe,Borehamwood (2025),2025,16,5850,Josh Jacobs,RB,GB,FLEX,3.80,dpol,27,16
sanfbe,Borehamwood (2025),2025,16,5872,Deebo Samuel,WR,WAS,BN,5.00,dpol,29,16
sanfbe,Borehamwood (2025),2025,16,6865,Colby Parkinson,TE,LAR,BN,3.10,dpol,26,16
sanfbe,Borehamwood (2025),2025,16,7021,Rico Dowdle,RB,CAR,RB,6.30,dpol,26,16
sanfbe,Borehamwood (2025),2025,16,8146,Garrett Wilson,WR,NYJ,BN,0.00,dpol,24,16
sanfbe,Borehamwood (2025),2025,16,9509,Bijan Robinson,RB,ATL,RB,26.30,dpol,23,16
sanfbe,Borehamwood (2025),2025,16,9753,Zach Charbonnet,RB,SEA,BN,15.40,dpol,24,16
sanfbe,Borehamwood (2025),2025,16,9997,Zay Flowers,WR,BAL,WR,17.70,dpol,24,16
sanfbe,Borehamwood (2025),2025,16,PHI,Philadelphia Eagles,DEF,PHI,DEF,6.00,dpol,0,16
joshjr11,Borehamwood (2025),2025,17,10229,Rashee Rice,WR,KC,BN,0.00,No Matchup,25,17
joshjr11,Borehamwood (2025),2025,17,11631,Brian Thomas,WR,JAX,BN,5.90,No Matchup,22,17
joshjr11,Borehamwood (2025),2025,17,12474,Woody Marks,RB,HOU,BN,8.00,No Matchup,24,17
joshjr11,Borehamwood (2025),2025,17,3451,Ka'imi Fairbairn,K,HOU,K,10.50,No Matchup,31,17
joshjr11,Borehamwood (2025),2025,17,4137,James Conner,RB,ARI,BN,0.00,No Matchup,30,17
joshjr11,Borehamwood (2025),2025,17,6770,Joe Burrow,QB,CIN,BN,24.40,No Matchup,28,17
joshjr11,Borehamwood (2025),2025,17,6794,Justin Jefferson,WR,MIN,WR,5.00,No Matchup,25,17
joshjr11,Borehamwood (2025),2025,17,7564,Ja'Marr Chase,WR,CIN,WR,21.50,No Matchup,25,17
joshjr11,Borehamwood (2025),2025,17,7594,Chuba Hubbard,RB,CAR,BN,1.30,No Matchup,25,17
joshjr11,Borehamwood (2025),2025,17,8112,Drake London,WR,ATL,FLEX,0.90,No Matchup,23,17
joshjr11,Borehamwood (2025),2025,17,8130,Trey McBride,TE,ARI,TE,18.60,No Matchup,25,17
joshjr11,Borehamwood (2025),2025,17,8144,Chris Olave,WR,NO,WR,21.90,No Matchup,24,17
joshjr11,Borehamwood (2025),2025,17,8183,Brock Purdy,QB,SF,QB,42.92,No Matchup,25,17
joshjr11,Borehamwood (2025),2025,17,9224,Chase Brown,RB,CIN,RB,27.60,No Matchup,25,17
joshjr11,Borehamwood (2025),2025,17,9226,De'Von Achane,RB,MIA,RB,12.70,No Matchup,23,17
joshjr11,Borehamwood (2025),2025,17,CHI,Chicago Bears,DEF,CHI,BN,5.00,No Matchup,0,17
joshjr11,Borehamwood (2025),2025,17,DEN,Denver Broncos,DEF,DEN,DEF,6.00,No Matchup,0,17
benjlev,Borehamwood (2025),2025,17,10213,Tre Tucker,WR,LV,BN,7.40,No Matchup,24,17
benjlev,Borehamwood (2025),2025,17,11435,Emanuel Wilson,RB,GB,BN,2.90,No Matchup,26,17
benjlev,Borehamwood (2025),2025,17,11628,Marvin Harrison,WR,ARI,BN,0.00,No Matchup,22,17
benjlev,Borehamwood (2025),2025,17,11635,Ladd McConkey,WR,LAC,WR,3.60,No Matchup,23,17
benjlev,Borehamwood (2025),2025,17,11638,Ricky Pearsall,WR,SF,BN,11.00,No Matchup,24,17
benjlev,Borehamwood (2025),2025,17,1466,Travis Kelce,TE,KC,TE,6.10,No Matchup,35,17
benjlev,Borehamwood (2025),2025,17,2747,Jason Myers,K,SEA,K,10.80,No Matchup,34,17
benjlev,Borehamwood (2025),2025,17,3198,Derrick Henry,RB,BAL,RB,45.60,No Matchup,31,17
benjlev,Borehamwood (2025),2025,17,3321,Tyreek Hill,WR,MIA,BN,0.00,No Matchup,31,17
benjlev,Borehamwood (2025),2025,17,4199,Aaron Jones,RB,MIN,BN,13.80,No Matchup,30,17
benjlev,Borehamwood (2025),2025,17,4866,Saquon Barkley,RB,PHI,RB,6.80,No Matchup,28,17
benjlev,Borehamwood (2025),2025,17,4881,Lamar Jackson,QB,BAL,BN,0.00,No Matchup,28,17
benjlev,Borehamwood (2025),2025,17,4983,DJ Moore,WR,CHI,WR,1.20,No Matchup,28,17
benjlev,Borehamwood (2025),2025,17,7523,Trevor Lawrence,QB,JAX,QB,23.12,No Matchup,25,17
benjlev,Borehamwood (2025),2025,17,7611,Rhamondre Stevenson,RB,NE,FLEX,24.70,No Matchup,27,17
benjlev,Borehamwood (2025),2025,17,8142,Alec Pierce,WR,IND,WR,0.00,No Matchup,25,17
benjlev,Borehamwood (2025),2025,17,8155,Breece Hall,RB,NYJ,BN,19.90,No Matchup,24,17
benjlev,Borehamwood (2025),2025,17,9756,Jordan Addison,WR,MIN,BN,12.50,No Matchup,23,17
benjlev,Borehamwood (2025),2025,17,NYG,New York Giants,DEF,NYG,DEF,19.00,No Matchup,0,17
dpol,Borehamwood (2025),2025,17,11584,Bucky Irving,RB,TB,BN,5.80,AlastairL,22,17
dpol,Borehamwood (2025),2025,17,11655,Tyrone Tracy,RB,NYG,FLEX,6.20,AlastairL,25,17
dpol,Borehamwood (2025),2025,17,12481,Cam Skattebo,RB,NYG,BN,0.00,AlastairL,23,17
dpol,Borehamwood (2025),2025,17,12507,Omarion Hampton,RB,LAC,RB,16.00,AlastairL,22,17
dpol,Borehamwood (2025),2025,17,2216,Mike Evans,WR,TB,WR,10.60,AlastairL,31,17
dpol,Borehamwood (2025),2025,17,3214,Hunter Henry,TE,NE,TE,12.40,AlastairL,30,17
dpol,Borehamwood (2025),2025,17,3257,Jacoby Brissett,QB,ARI,QB,20.48,AlastairL,32,17
dpol,Borehamwood (2025),2025,17,4217,George Kittle,TE,SF,BN,0.00,AlastairL,31,17
dpol,Borehamwood (2025),2025,17,4381,Taysom Hill,TE,NO,BN,0.00,AlastairL,34,17
dpol,Borehamwood (2025),2025,17,5859,A.J. Brown,WR,PHI,BN,9.30,AlastairL,27,17
dpol,Borehamwood (2025),2025,17,5947,Jakobi Meyers,WR,LV,BN,4.90,AlastairL,28,17
dpol,Borehamwood (2025),2025,17,6786,CeeDee Lamb,WR,DAL,WR,7.10,AlastairL,26,17
dpol,Borehamwood (2025),2025,17,6813,Jonathan Taylor,RB,IND,RB,15.90,AlastairL,26,17
dpol,Borehamwood (2025),2025,17,7839,Evan McPherson,K,CIN,K,8.70,AlastairL,25,17
dpol,Borehamwood (2025),2025,17,8126,Wan'Dale Robinson,WR,NYG,BN,16.80,AlastairL,24,17
dpol,Borehamwood (2025),2025,17,8259,Cameron Dicker,K,LAC,BN,3.00,AlastairL,25,17
dpol,Borehamwood (2025),2025,17,9493,Puka Nacua,WR,LAR,WR,13.20,AlastairL,24,17
dpol,Borehamwood (2025),2025,17,NE,New England Patriots,DEF,NE,DEF,8.00,AlastairL,0,17
saulgoat,Borehamwood (2025),2025,17,11539,Jake Bates,K,DET,K,5.80,sanfbe,26,17
saulgoat,Borehamwood (2025),2025,17,11586,Blake Corum,RB,LAR,BN,1.80,sanfbe,24,17
saulgoat,Borehamwood (2025),2025,17,11589,Trey Benson,RB,ARI,BN,0.00,sanfbe,22,17
saulgoat,Borehamwood (2025),2025,17,11632,Malik Nabers,WR,NYG,BN,0.00,sanfbe,21,17
saulgoat,Borehamwood (2025),2025,17,11643,Jaylen Wright,RB,MIA,BN,5.60,sanfbe,22,17
saulgoat,Borehamwood (2025),2025,17,12506,Harold Fannin,TE,CLE,TE,10.00,sanfbe,20,17
saulgoat,Borehamwood (2025),2025,17,12529,TreVeyon Henderson,RB,NE,FLEX,8.20,sanfbe,22,17
saulgoat,Borehamwood (2025),2025,17,2505,Darren Waller,TE,,BN,0.50,sanfbe,32,17
saulgoat,Borehamwood (2025),2025,17,3163,Jared Goff,QB,DET,QB,4.08,sanfbe,30,17
saulgoat,Borehamwood (2025),2025,17,5045,Courtland Sutton,WR,DEN,WR,6.00,sanfbe,29,17
saulgoat,Borehamwood (2025),2025,17,6801,Tee Higgins,WR,CIN,WR,7.90,sanfbe,26,17
saulgoat,Borehamwood (2025),2025,17,7526,Jaylen Waddle,WR,MIA,BN,0.70,sanfbe,26,17
saulgoat,Borehamwood (2025),2025,17,7543,Travis Etienne,RB,JAX,RB,10.20,sanfbe,26,17
saulgoat,Borehamwood (2025),2025,17,7569,Nico Collins,WR,HOU,WR,7.20,sanfbe,26,17
saulgoat,Borehamwood (2025),2025,17,7588,Javonte Williams,RB,DAL,RB,11.40,sanfbe,25,17
saulgoat,Borehamwood (2025),2025,17,7607,Michael Carter,RB,ARI,BN,5.30,sanfbe,26,17
saulgoat,Borehamwood (2025),2025,17,8408,Jordan Mason,RB,MIN,BN,0.00,sanfbe,26,17
saulgoat,Borehamwood (2025),2025,17,BUF,Buffalo Bills,DEF,BUF,DEF,6.00,sanfbe,0,17
drjkay,Borehamwood (2025),2025,17,10236,Dalton Kincaid,TE,BUF,TE,0.00,No Matchup,25,17
drjkay,Borehamwood (2025),2025,17,12489,RJ Harvey,RB,DEN,RB,16.10,No Matchup,24,17
drjkay,Borehamwood (2025),2025,17,12508,Jaxson Dart,QB,NYG,QB,25.08,No Matchup,22,17
drjkay,Borehamwood (2025),2025,17,12512,Quinshon Judkins,RB,CLE,RB,0.00,No Matchup,21,17
drjkay,Borehamwood (2025),2025,17,12514,Emeka Egbuka,WR,TB,BN,3.50,No Matchup,22,17
drjkay,Borehamwood (2025),2025,17,12526,Tetairoa McMillan,WR,CAR,WR,1.00,No Matchup,22,17
drjkay,Borehamwood (2025),2025,17,12711,Tyler Loop,K,BAL,K,11.40,No Matchup,,17
drjkay,Borehamwood (2025),2025,17,3294,Dak Prescott,QB,DAL,BN,26.68,No Matchup,31,17
drjkay,Borehamwood (2025),2025,17,4098,Kareem Hunt,RB,KC,BN,3.80,No Matchup,29,17
drjkay,Borehamwood (2025),2025,17,6806,J.K. Dobbins,RB,DEN,BN,0.00,No Matchup,26,17
drjkay,Borehamwood (2025),2025,17,6819,Michael Pittman,WR,IND,BN,2.60,No Matchup,27,17
drjkay,Borehamwood (2025),2025,17,7567,Kenneth Gainwell,RB,PIT,FLEX,5.30,No Matchup,26,17
drjkay,Borehamwood (2025),2025,17,8137,George Pickens,WR,DAL,WR,9.80,No Matchup,24,17
drjkay,Borehamwood (2025),2025,17,8228,Jaylen Warren,RB,PIT,BN,6.40,No Matchup,26,17
drjkay,Borehamwood (2025),2025,17,9480,Brenton Strange,TE,JAX,BN,6.90,No Matchup,24,17
drjkay,Borehamwood (2025),2025,17,9488,Jaxon Smith-Njigba,WR,SEA,WR,11.70,No Matchup,23,17
drjkay,Borehamwood (2025),2025,17,SEA,Seattle Seahawks,DEF,SEA,DEF,11.00,No Matchup,0,17
AlastairL,Borehamwood (2025),2025,17,11533,Brandon Aubrey,K,DAL,K,17.50,dpol,30,17
AlastairL,Borehamwood (2025),2025,17,11564,Drake Maye,QB,NE,BN,42.44,dpol,22,17
AlastairL,Borehamwood (2025),2025,17,11604,Brock Bowers,TE,LV,BN,0.00,dpol,22,17
AlastairL,Borehamwood (2025),2025,17,12519,Luther Burden,WR,CHI,BN,23.80,dpol,21,17
AlastairL,Borehamwood (2025),2025,17,2449,Stefon Diggs,WR,NE,WR,19.10,dpol,31,17
AlastairL,Borehamwood (2025),2025,17,4034,Christian McCaffrey,RB,SF,RB,26.10,dpol,28,17
AlastairL,Borehamwood (2025),2025,17,421,Matthew Stafford,QB,LAR,QB,16.76,dpol,37,17
AlastairL,Borehamwood (2025),2025,17,5927,Terry McLaurin,WR,WAS,BN,8.80,dpol,29,17
AlastairL,Borehamwood (2025),2025,17,6790,D'Andre Swift,RB,CHI,RB,20.90,dpol,26,17
AlastairL,Borehamwood (2025),2025,17,7002,Juwan Johnson,TE,NO,BN,11.50,dpol,28,17
AlastairL,Borehamwood (2025),2025,17,7547,Amon-Ra St. Brown,WR,DET,WR,10.80,dpol,25,17
AlastairL,Borehamwood (2025),2025,17,7553,Kyle Pitts,TE,ATL,TE,2.60,dpol,24,17
AlastairL,Borehamwood (2025),2025,17,8132,Tyler Allgeier,RB,ATL,BN,2.30,dpol,25,17
AlastairL,Borehamwood (2025),2025,17,8148,Jameson Williams,WR,DET,WR,4.70,dpol,24,17
AlastairL,Borehamwood (2025),2025,17,8150,Kyren Williams,RB,LAR,FLEX,14.50,dpol,24,17
AlastairL,Borehamwood (2025),2025,17,8151,Kenneth Walker,RB,SEA,BN,6.70,dpol,24,17
AlastairL,Borehamwood (2025),2025,17,8154,Brian Robinson,RB,WAS,BN,3.30,dpol,26,17
AlastairL,Borehamwood (2025),2025,17,PIT,Pittsburgh Steelers,DEF,PIT,DEF,11.00,dpol,0,17
GSac,Borehamwood (2025),2025,17,11579,Audric Estime,RB,DEN,BN,16.30,No Matchup,21,17
GSac,Borehamwood (2025),2025,17,11620,Rome Odunze,WR,CHI,BN,0.00,No Matchup,22,17
GSac,Borehamwood (2025),2025,17,11786,Cam Little,K,JAX,K,14.90,No Matchup,21,17
GSac,Borehamwood (2025),2025,17,12476,Devin Neal,RB,NO,BN,0.00,No Matchup,21,17
GSac,Borehamwood (2025),2025,17,12527,Ashton Jeanty,RB,LV,FLEX,8.30,No Matchup,21,17
GSac,Borehamwood (2025),2025,17,12530,Travis Hunter,DB,JAX,BN,0.00,No Matchup,22,17
GSac,Borehamwood (2025),2025,17,2133,Davante Adams,WR,LAR,BN,0.00,No Matchup,32,17
GSac,Borehamwood (2025),2025,17,6904,Jalen Hurts,QB,PHI,QB,10.90,No Matchup,26,17
GSac,Borehamwood (2025),2025,17,7049,Jauan Jennings,WR,SF,WR,11.20,No Matchup,27,17
GSac,Borehamwood (2025),2025,17,7525,DeVonta Smith,WR,PHI,WR,3.50,No Matchup,26,17
GSac,Borehamwood (2025),2025,17,8110,Jake Ferguson,TE,DAL,TE,7.10,No Matchup,26,17
GSac,Borehamwood (2025),2025,17,8134,Khalil Shakir,WR,BUF,BN,6.50,No Matchup,25,17
GSac,Borehamwood (2025),2025,17,8138,James Cook,RB,BUF,RB,8.20,No Matchup,25,17
GSac,Borehamwood (2025),2025,17,8167,Christian Watson,WR,GB,WR,19.80,No Matchup,26,17
GSac,Borehamwood (2025),2025,17,9221,Jahmyr Gibbs,RB,DET,RB,5.40,No Matchup,23,17
GSac,Borehamwood (2025),2025,17,9504,Kayshon Boutte,WR,NE,BN,0.00,No Matchup,23,17
GSac,Borehamwood (2025),2025,17,9508,Tyjae Spears,RB,TEN,BN,0.60,No Matchup,23,17
GSac,Borehamwood (2025),2025,17,JAX,Jacksonville Jaguars,DEF,JAX,DEF,8.00,No Matchup,0,17
sanfbe,Borehamwood (2025),2025,17,10222,Jayden Reed,WR,GB,BN,6.10,saulgoat,25,17
sanfbe,Borehamwood (2025),2025,17,10232,Michael Wilson,WR,ARI,WR,17.40,saulgoat,25,17
sanfbe,Borehamwood (2025),2025,17,10859,Sam LaPorta,TE,DET,BN,0.00,saulgoat,24,17
sanfbe,Borehamwood (2025),2025,17,11627,Troy Franklin,WR,DEN,BN,3.70,saulgoat,22,17
sanfbe,Borehamwood (2025),2025,17,12534,Kyle Monangai,RB,CHI,BN,6.20,saulgoat,22,17
sanfbe,Borehamwood (2025),2025,17,4984,Josh Allen,QB,BUF,QB,23.18,saulgoat,29,17
sanfbe,Borehamwood (2025),2025,17,5022,Dallas Goedert,TE,PHI,TE,8.30,saulgoat,30,17
sanfbe,Borehamwood (2025),2025,17,5189,Eddy Pineiro,K,,K,6.00,saulgoat,29,17
sanfbe,Borehamwood (2025),2025,17,5846,DK Metcalf,WR,PIT,BN,0.00,saulgoat,27,17
sanfbe,Borehamwood (2025),2025,17,5850,Josh Jacobs,RB,GB,FLEX,0.80,saulgoat,27,17
sanfbe,Borehamwood (2025),2025,17,5872,Deebo Samuel,WR,WAS,WR,10.30,saulgoat,29,17
sanfbe,Borehamwood (2025),2025,17,6865,Colby Parkinson,TE,LAR,BN,8.30,saulgoat,26,17
sanfbe,Borehamwood (2025),2025,17,7021,Rico Dowdle,RB,CAR,BN,7.80,saulgoat,26,17
sanfbe,Borehamwood (2025),2025,17,8146,Garrett Wilson,WR,NYJ,BN,0.00,saulgoat,24,17
sanfbe,Borehamwood (2025),2025,17,9509,Bijan Robinson,RB,ATL,RB,37.40,saulgoat,23,17
sanfbe,Borehamwood (2025),2025,17,9753,Zach Charbonnet,RB,SEA,RB,25.20,saulgoat,24,17
sanfbe,Borehamwood (2025),2025,17,9997,Zay Flowers,WR,BAL,WR,11.00,saulgoat,24,17
sanfbe,Borehamwood (2025),2025,17,TB,Tampa Bay Buccaneers,DEF,TB,DEF,4.00,saulgoat,0,17
joshjr11,Borehamwood (2025),2025,18,10229,Rashee Rice,WR,KC,BN,0.00,#N/A,25,18
joshjr11,Borehamwood (2025),2025,18,11631,Brian Thomas,WR,JAX,BN,6.40,#N/A,22,18
joshjr11,Borehamwood (2025),2025,18,12474,Woody Marks,RB,HOU,BN,5.80,#N/A,24,18
joshjr11,Borehamwood (2025),2025,18,3451,Ka'imi Fairbairn,K,HOU,K,27.90,#N/A,31,18
joshjr11,Borehamwood (2025),2025,18,4137,James Conner,RB,ARI,BN,0.00,#N/A,30,18
joshjr11,Borehamwood (2025),2025,18,6770,Joe Burrow,QB,CIN,BN,27.14,#N/A,28,18
joshjr11,Borehamwood (2025),2025,18,6794,Justin Jefferson,WR,MIN,WR,14.40,#N/A,25,18
joshjr11,Borehamwood (2025),2025,18,7564,Ja'Marr Chase,WR,CIN,WR,19.60,#N/A,25,18
joshjr11,Borehamwood (2025),2025,18,7594,Chuba Hubbard,RB,CAR,BN,2.70,#N/A,25,18
joshjr11,Borehamwood (2025),2025,18,8112,Drake London,WR,ATL,FLEX,15.80,#N/A,23,18
joshjr11,Borehamwood (2025),2025,18,8130,Trey McBride,TE,ARI,TE,10.00,#N/A,25,18
joshjr11,Borehamwood (2025),2025,18,8144,Chris Olave,WR,NO,WR,0.00,#N/A,24,18
joshjr11,Borehamwood (2025),2025,18,8183,Brock Purdy,QB,SF,QB,5.18,#N/A,25,18
joshjr11,Borehamwood (2025),2025,18,9224,Chase Brown,RB,CIN,RB,17.00,#N/A,25,18
joshjr11,Borehamwood (2025),2025,18,9226,De'Von Achane,RB,MIA,RB,0.00,#N/A,23,18
joshjr11,Borehamwood (2025),2025,18,CHI,Chicago Bears,DEF,CHI,BN,7.00,#N/A,0,18
joshjr11,Borehamwood (2025),2025,18,DEN,Denver Broncos,DEF,DEN,DEF,22.00,#N/A,0,18
benjlev,Borehamwood (2025),2025,18,11435,Emanuel Wilson,RB,GB,BN,5.30,#N/A,26,18
benjlev,Borehamwood (2025),2025,18,11628,Marvin Harrison,WR,ARI,BN,0.00,#N/A,22,18
benjlev,Borehamwood (2025),2025,18,11635,Ladd McConkey,WR,LAC,WR,0.00,#N/A,23,18
benjlev,Borehamwood (2025),2025,18,1466,Travis Kelce,TE,KC,TE,2.70,#N/A,35,18
benjlev,Borehamwood (2025),2025,18,2747,Jason Myers,K,SEA,K,7.60,#N/A,34,18
benjlev,Borehamwood (2025),2025,18,3198,Derrick Henry,RB,BAL,RB,12.60,#N/A,31,18
benjlev,Borehamwood (2025),2025,18,3321,Tyreek Hill,WR,MIA,BN,0.00,#N/A,31,18
benjlev,Borehamwood (2025),2025,18,4199,Aaron Jones,RB,MIN,BN,0.00,#N/A,30,18
benjlev,Borehamwood (2025),2025,18,4866,Saquon Barkley,RB,PHI,RB,0.00,#N/A,28,18
benjlev,Borehamwood (2025),2025,18,4881,Lamar Jackson,QB,BAL,BN,26.42,#N/A,28,18
benjlev,Borehamwood (2025),2025,18,4983,DJ Moore,WR,CHI,WR,1.60,#N/A,28,18
benjlev,Borehamwood (2025),2025,18,7523,Trevor Lawrence,QB,JAX,QB,29.30,#N/A,25,18
benjlev,Borehamwood (2025),2025,18,7611,Rhamondre Stevenson,RB,NE,FLEX,34.30,#N/A,27,18
benjlev,Borehamwood (2025),2025,18,8142,Alec Pierce,WR,IND,WR,27.20,#N/A,25,18
benjlev,Borehamwood (2025),2025,18,8155,Breece Hall,RB,NYJ,BN,0.00,#N/A,24,18
benjlev,Borehamwood (2025),2025,18,9756,Jordan Addison,WR,MIN,BN,1.30,#N/A,23,18
benjlev,Borehamwood (2025),2025,18,NYG,New York Giants,DEF,NYG,DEF,6.00,#N/A,0,18
dpol,Borehamwood (2025),2025,18,11584,Bucky Irving,RB,TB,BN,10.30,#N/A,22,18
dpol,Borehamwood (2025),2025,18,11655,Tyrone Tracy,RB,NYG,FLEX,23.90,#N/A,25,18
dpol,Borehamwood (2025),2025,18,12481,Cam Skattebo,RB,NYG,BN,0.00,#N/A,23,18
dpol,Borehamwood (2025),2025,18,12507,Omarion Hampton,RB,LAC,RB,0.00,#N/A,22,18
dpol,Borehamwood (2025),2025,18,2216,Mike Evans,WR,TB,WR,4.40,#N/A,31,18
dpol,Borehamwood (2025),2025,18,3214,Hunter Henry,TE,NE,TE,8.10,#N/A,30,18
dpol,Borehamwood (2025),2025,18,3257,Jacoby Brissett,QB,ARI,QB,19.62,#N/A,32,18
dpol,Borehamwood (2025),2025,18,4217,George Kittle,TE,SF,BN,5.40,#N/A,31,18
dpol,Borehamwood (2025),2025,18,4381,Taysom Hill,TE,NO,BN,4.70,#N/A,34,18
dpol,Borehamwood (2025),2025,18,5859,A.J. Brown,WR,PHI,BN,0.00,#N/A,27,18
dpol,Borehamwood (2025),2025,18,5947,Jakobi Meyers,WR,LV,BN,6.90,#N/A,28,18
dpol,Borehamwood (2025),2025,18,6786,CeeDee Lamb,WR,DAL,WR,0.90,#N/A,26,18
dpol,Borehamwood (2025),2025,18,6813,Jonathan Taylor,RB,IND,RB,4.90,#N/A,26,18
dpol,Borehamwood (2025),2025,18,7839,Evan McPherson,K,CIN,K,-2.00,#N/A,25,18
dpol,Borehamwood (2025),2025,18,8126,Wan'Dale Robinson,WR,NYG,BN,0.00,#N/A,24,18
dpol,Borehamwood (2025),2025,18,9493,Puka Nacua,WR,LAR,WR,21.00,#N/A,24,18
